1,29.5434424,51.4914633,51.1787191,29.3813469,29.7784045,29.6819717,30.1847272,30.8265039,30.7448978,30.2194171,29.1985534,28.5051116,30.0680848,30.21923
2,38.8287546,37.1321715,0,0,0,0,0,0,0,0,0,0,0,0
3,28.5872352,29.2882351,0,0,0,0,0,0,0,0,0,0,0,0
4,38.2222519,39.3079793,0,0,0,0,0,0,0,0,0,0,0,0
5,29.2626727,28.7269398,0,0,0,0,0,0,0,0,0,0,0,0
6,39.2709287,0,0,0,0,0,0,0,0,0,0,0,0,0
